goId	description	size	overlap	interestGene	expect	enrichmentRatio	pValue	FDR
GO:0044238	primary metabolic process	9173	217	ABCF1|1;AHCY|1;AREG|1;ARF1|1;ARF3|1;RHOA|1;ART3|1;TMEM258|1;CAPNS1|1;CARS|1;CD4|1;CFL1|1;ERCC8|1;PLK3|1;CSNK1G2|1;CTSB|1;CTSD|1;CTSL|1;DAPK3|1;RCAN1|1;EEF1A2|1;ENO1|1;ERH|1;FBL|1;FNTA|1;GOLGB1|1;GRB2|1;NR3C1|1;GTF3C2|1;HIST1H2BB|1;HAS2|1;HINT1|1;HMOX1|1;HNRNPC|1;HNRNPD|1;HNRNPF|1;IRF8|1;IK|1;ILF2|1;IMPDH2|1;INPP5B|1;ITGB2|1;JAK3|1;LEPR|1;LOXL2|1;LYN|1;MARS|1;NR3C2|1;HNRNPM|1;NARS|1;NFKBIE|1;NONO|1;OGDH|1;PDE4D|1;PFKFB2|1;PIK3R1|1;PKD2|1;PLAUR|1;POLR2E|1;POLR2I|1;PPIB|1;PPP1CA|1;PPP1R10|1;PPP4C|1;PSMA7|1;PSMB2|1;PSMC3|1;PSMC5|1;PSME1|1;PTPN6|1;PTPN14|1;ABCD3|1;PYGL|1;RAD51|1;RELB|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;MRPL23|1;RPL27|1;RPL30|1;RPL28|1;MRPS12|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SCP2|1;SHMT2|1;SKP2|1;SNRPB|1;SNRPB2|1;STK10|1;TAF10|1;THOP1|1;NR2C2|1;UCHL3|1;USP4|1;VAV1|1;WARS|1;YY1|1;AIMP2|1;LAGE3|1;STK24|1;DYRK3|1;RRP1|1;EIF3D|1;EIF3H|1;SRSF9|1;SNX3|1;BANF1|1;HIST1H2BJ|1;HAP1|1;BAZ1B|1;SART1|1;UNC119|1;LIPG|1;IKBKE|1;SART3|1;EIF4A3|1;DLGAP5|1;SCRN1|1;RNF10|1;MAFB|1;MVP|1;NAMPT|1;TRIM28|1;PRMT5|1;CD2BP2|1;CREB3|1;CIB1|1;SPTLC1|1;PRPF8|1;FUT9|1;RUVBL2|1;LILRB1|1;HCST|1;PPARGC1A|1;RNPS1|1;DBF4|1;OS9|1;LILRB4|1;PIM2|1;FAF1|1;KAT7|1;DMC1|1;SNF8|1;PARK7|1;CBX3|1;KLHDC10|1;POGZ|1;GANAB|1;MDN1|1;UBR2|1;SATB2|1;USP22|1;CTDNEP1|1;SIRT5|1;TARDBP|1;SF3B1|1;BRD1|1;PRPF6|1;BRMS1|1;NOC2L|1;FBXO25|1;NUPR1|1;DAZAP1|1;FOXP1|1;GPKOW|1;MRPS28|1;PSMC3IP|1;SERTAD1|1;ABI3|1;MRPL27|1;RTCB|1;GINS2|1;C9orf78|1;MTMR12|1;OTUD4|1;PIH1D1|1;FGGY|1;CNDP2|1;NDUFA12|1;NSFL1C|1;PDGFC|1;CTNNBL1|1;UBQLN4|1;BDH2|1;STARD7|1;DUS3L|1;XAB2|1;CNOT6|1;USP29|1;POLR1E|1;NOL12|1;FOXRED2|1;THAP7|1;GRWD1|1;USP48|1;ZNF333|1;MED30|1;SPOCD1|1;ERP27|1;ALKBH2|1;NADK2|1;ZNF746|1;ZNF114|1;WBP2NL|1;ZNF721|1;AGO4|1;CYP4V2|1;METTL2A|1;MED11|1	183.6275198	1.18174008	1.17E-05	0.003266141
GO:0051641	cellular localization	2653	82	ACTG1|1;AREG|1;ARF1|1;ARF3|1;CANX|1;CD4|1;PLK3|1;FLNB|1;FNTA|1;FTL|1;GOLGB1|1;HMOX1|1;IK|1;ITGAL|1;ITGB2|1;LYN|1;PDE4D|1;PIK3R1|1;PKD2|1;PPP1R10|1;PTPN6|1;PTPN14|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;RPL27|1;RPL30|1;RPL28|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;S100A10|1;SCP2|1;SLC18A2|1;SNRPB|1;SRP14|1;STX3|1;STX4|1;SEC62|1;USP4|1;SSNA1|1;SRSF9|1;SNX3|1;BANF1|1;HAP1|1;EIF4A3|1;DLGAP5|1;TRIM28|1;TUBA1B|1;NDC80|1;TIMM44|1;CIB1|1;RUVBL2|1;RNPS1|1;OS9|1;RAB32|1;LILRB4|1;RAB35|1;ZWINT|1;KAT7|1;CORO1A|1;SNF8|1;PARK7|1;GABARAP|1;COG2|1;KIF1B|1;CLASP1|1;CTDNEP1|1;TARDBP|1;ATL3|1;STXBP6|1;CMTM6|1;PIH1D1|1;NSFL1C|1;KXD1|1;CEP63|1;SPICE1|1	53.10844981	1.544010422	1.73E-05	0.00473331
GO:0071704	organic substance metabolic process	9494	222	ABCF1|1;ACP5|1;AHCY|1;AREG|1;ARF1|1;ARF3|1;RHOA|1;ART3|1;TMEM258|1;CAPNS1|1;CARS|1;CD4|1;CFL1|1;ERCC8|1;PLK3|1;CSNK1G2|1;CTSB|1;CTSD|1;CTSL|1;DAPK3|1;RCAN1|1;EEF1A2|1;ENO1|1;ERH|1;FBL|1;FNTA|1;GOLGB1|1;GRB2|1;NR3C1|1;GSTM3|1;GTF3C2|1;HIST1H2BB|1;HAS2|1;HINT1|1;HMOX1|1;HNRNPC|1;HNRNPD|1;HNRNPF|1;IRF8|1;IK|1;ILF2|1;IMPDH2|1;INPP5B|1;ITGB2|1;JAK3|1;LEPR|1;LOXL2|1;LYN|1;MARS|1;NR3C2|1;HNRNPM|1;NARS|1;NFKBIE|1;NONO|1;OGDH|1;PCCB|1;PDE4D|1;PFKFB2|1;PIK3R1|1;PKD2|1;PLAUR|1;POLR2E|1;POLR2I|1;PPIB|1;PPP1CA|1;PPP1R10|1;PPP4C|1;PSMA7|1;PSMB2|1;PSMC3|1;PSMC5|1;PSME1|1;PTPN6|1;PTPN14|1;ABCD3|1;PYGL|1;RAD51|1;RELB|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;MRPL23|1;RPL27|1;RPL30|1;RPL28|1;MRPS12|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SCP2|1;SHMT2|1;SKP2|1;SNRPB|1;SNRPB2|1;STK10|1;TAF10|1;THOP1|1;NR2C2|1;UCHL3|1;USP4|1;VAV1|1;WARS|1;YY1|1;AIMP2|1;LAGE3|1;STK24|1;DYRK3|1;RRP1|1;EIF3D|1;EIF3H|1;SRSF9|1;SNX3|1;BANF1|1;HIST1H2BJ|1;HAP1|1;BAZ1B|1;SART1|1;UNC119|1;LIPG|1;IKBKE|1;SART3|1;EIF4A3|1;DLGAP5|1;SCRN1|1;RNF10|1;MAFB|1;MVP|1;NAMPT|1;TRIM28|1;PRMT5|1;CD2BP2|1;CREB3|1;CIB1|1;SPTLC1|1;PRPF8|1;FUT9|1;RUVBL2|1;LILRB1|1;HCST|1;PPARGC1A|1;RNPS1|1;DBF4|1;OS9|1;LILRB4|1;PIM2|1;FAF1|1;KAT7|1;DMC1|1;SNF8|1;PARK7|1;CBX3|1;KLHDC10|1;KIF1B|1;POGZ|1;GANAB|1;MDN1|1;UBR2|1;SATB2|1;USP22|1;CTDNEP1|1;SIRT5|1;TARDBP|1;SF3B1|1;BRD1|1;PRPF6|1;BRMS1|1;NOC2L|1;FBXO25|1;NUPR1|1;DAZAP1|1;FOXP1|1;GPKOW|1;MRPS28|1;PSMC3IP|1;SERTAD1|1;ABI3|1;MRPL27|1;RTCB|1;GINS2|1;C9orf78|1;MTMR12|1;OTUD4|1;PIH1D1|1;FGGY|1;CNDP2|1;NDUFA12|1;NSFL1C|1;PDGFC|1;CTNNBL1|1;UBQLN4|1;BDH2|1;STARD7|1;DUS3L|1;XAB2|1;CNOT6|1;USP29|1;POLR1E|1;NOL12|1;FOXRED2|1;THAP7|1;GRWD1|1;USP48|1;ZNF333|1;MED30|1;SPOCD1|1;ERP27|1;ALKBH2|1;NADK2|1;ZNF827|1;ZNF746|1;ZNF114|1;WBP2NL|1;ZNF721|1;AGO4|1;CYP4V2|1;METTL2A|1;MED11|1	190.053382	1.168092868	1.88E-05	0.004963814
GO:0008152	metabolic process	9888	229	ABCF1|1;ACP5|1;AHCY|1;AREG|1;ARF1|1;ARF3|1;RHOA|1;ART3|1;TMEM258|1;CAPNS1|1;CARS|1;CD4|1;CFL1|1;ERCC8|1;PLK3|1;CSNK1G2|1;CTSB|1;CTSD|1;CTSL|1;DAPK3|1;RCAN1|1;EEF1A2|1;ENO1|1;ERH|1;FBL|1;FNTA|1;FTL|1;GJA1|1;GOLGB1|1;GRB2|1;NR3C1|1;GSTM3|1;GTF3C2|1;HIST1H2BB|1;HAS2|1;HINT1|1;HMOX1|1;HNRNPC|1;HNRNPD|1;HNRNPF|1;IRF8|1;IK|1;ILF2|1;IMPDH2|1;INPP5B|1;ITGB2|1;JAK3|1;LEPR|1;LOXL2|1;LYN|1;MARS|1;NR3C2|1;HNRNPM|1;NARS|1;NFKBIE|1;NONO|1;OGDH|1;PCCB|1;PDE4D|1;PFKFB2|1;PIK3R1|1;PKD2|1;PLAUR|1;POLR2E|1;POLR2I|1;PPIB|1;PPP1CA|1;PPP1R10|1;PPP4C|1;PSMA7|1;PSMB2|1;PSMC3|1;PSMC5|1;PSME1|1;PTPN6|1;PTPN14|1;ABCD3|1;PYGL|1;RAD51|1;RELB|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;MRPL23|1;RPL27|1;RPL30|1;RPL28|1;MRPS12|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SCP2|1;SHMT2|1;SKP2|1;SLC18A2|1;SNRPB|1;SNRPB2|1;STK10|1;TAF10|1;THOP1|1;NR2C2|1;UCHL3|1;USP4|1;VAV1|1;WARS|1;YY1|1;AIMP2|1;LAGE3|1;STK24|1;DYRK3|1;RRP1|1;EIF3D|1;EIF3H|1;SRSF9|1;SNX3|1;BANF1|1;HIST1H2BJ|1;HAP1|1;BAZ1B|1;SART1|1;UNC119|1;LIPG|1;IKBKE|1;SART3|1;EIF4A3|1;DLGAP5|1;SCRN1|1;TECPR2|1;RNF10|1;MAFB|1;MVP|1;NAMPT|1;TRIM28|1;PRMT5|1;CD2BP2|1;CREB3|1;CIB1|1;SPTLC1|1;PRPF8|1;FUT9|1;RUVBL2|1;LILRB1|1;HCST|1;PPARGC1A|1;RNPS1|1;DBF4|1;OS9|1;LILRB4|1;PIM2|1;FAF1|1;KAT7|1;DMC1|1;SNF8|1;PARK7|1;CBX3|1;GABARAP|1;KLHDC10|1;KIF1B|1;POGZ|1;GANAB|1;MDN1|1;UBR2|1;SATB2|1;USP22|1;CTDNEP1|1;SIRT5|1;TARDBP|1;SF3B1|1;BRD1|1;PRPF6|1;BRMS1|1;POLDIP2|1;NOC2L|1;FBXO25|1;NUPR1|1;DAZAP1|1;FOXP1|1;GPKOW|1;MRPS28|1;PSMC3IP|1;SERTAD1|1;ABI3|1;MRPL27|1;RTCB|1;GINS2|1;C9orf78|1;MTMR12|1;OTUD4|1;PIH1D1|1;FGGY|1;CNDP2|1;NDUFA12|1;NSFL1C|1;PDGFC|1;CTNNBL1|1;UBQLN4|1;BDH2|1;STARD7|1;DUS3L|1;XAB2|1;CNOT6|1;USP29|1;POLR1E|1;NOL12|1;FOXRED2|1;THAP7|1;GRWD1|1;USP48|1;ZNF333|1;MED30|1;SPOCD1|1;ERP27|1;ALKBH2|1;NADK2|1;CMBL|1;ZNF827|1;ZNF746|1;ZNF114|1;WBP2NL|1;ZNF721|1;AGO4|1;CYP4V2|1;METTL2A|1;MED11|1	197.9405774	1.156912863	1.88E-05	0.004963814
GO:0051649	establishment of localization in cell	2039	67	ACTG1|1;AREG|1;ARF1|1;ARF3|1;CANX|1;CD4|1;PLK3|1;GOLGB1|1;HMOX1|1;ITGB2|1;LYN|1;PDE4D|1;PIK3R1|1;PKD2|1;PPP1R10|1;PTPN6|1;PTPN14|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;RPL27|1;RPL30|1;RPL28|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SCP2|1;SLC18A2|1;SNRPB|1;SRP14|1;STX3|1;STX4|1;SEC62|1;SSNA1|1;SRSF9|1;SNX3|1;BANF1|1;HAP1|1;EIF4A3|1;DLGAP5|1;TRIM28|1;TUBA1B|1;NDC80|1;TIMM44|1;CIB1|1;RNPS1|1;OS9|1;RAB32|1;RAB35|1;ZWINT|1;CORO1A|1;SNF8|1;PARK7|1;GABARAP|1;COG2|1;KIF1B|1;CLASP1|1;TARDBP|1;ATL3|1;CMTM6|1;NSFL1C|1;SPICE1|1	40.81723678	1.641463394	1.99E-05	0.005176814
GO:0044267	cellular protein metabolic process	4630	126	ABCF1|1;AREG|1;RHOA|1;ART3|1;TMEM258|1;CARS|1;CD4|1;CFL1|1;ERCC8|1;PLK3|1;CSNK1G2|1;CTSB|1;CTSL|1;DAPK3|1;RCAN1|1;EEF1A2|1;ENO1|1;FBL|1;FNTA|1;GRB2|1;HIST1H2BB|1;HNRNPD|1;ITGB2|1;JAK3|1;LOXL2|1;LYN|1;MARS|1;NARS|1;OGDH|1;PDE4D|1;PIK3R1|1;PLAUR|1;PPIB|1;PPP1CA|1;PPP1R10|1;PPP4C|1;PSMA7|1;PSMB2|1;PSMC3|1;PSMC5|1;PSME1|1;PTPN6|1;PTPN14|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;MRPL23|1;RPL27|1;RPL30|1;RPL28|1;MRPS12|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SHMT2|1;SKP2|1;SNRPB|1;STK10|1;TAF10|1;THOP1|1;UCHL3|1;USP4|1;WARS|1;YY1|1;AIMP2|1;STK24|1;DYRK3|1;EIF3D|1;EIF3H|1;SNX3|1;HIST1H2BJ|1;BAZ1B|1;UNC119|1;IKBKE|1;SART3|1;EIF4A3|1;DLGAP5|1;RNF10|1;MVP|1;TRIM28|1;PRMT5|1;CIB1|1;FUT9|1;RUVBL2|1;HCST|1;PPARGC1A|1;DBF4|1;OS9|1;PIM2|1;FAF1|1;KAT7|1;SNF8|1;PARK7|1;KLHDC10|1;UBR2|1;USP22|1;CTDNEP1|1;SIRT5|1;TARDBP|1;BRD1|1;BRMS1|1;NOC2L|1;FBXO25|1;NUPR1|1;MRPS28|1;SERTAD1|1;ABI3|1;MRPL27|1;OTUD4|1;PIH1D1|1;NSFL1C|1;PDGFC|1;UBQLN4|1;CNOT6|1;USP29|1;FOXRED2|1;USP48|1;MED30|1;ERP27|1;AGO4|1;MED11|1	92.68455433	1.359449812	2.08E-05	0.005321068
GO:0000278	mitotic cell cycle	900	37	ARF1|1;RHOA|1;CFL1|1;PLK3|1;DAPK3|1;IK|1;KIF2A|1;SEPT2|1;PKD2|1;PPP1R10|1;PSME1|1;PTPN6|1;RAD51|1;SKP2|1;TAF10|1;SSNA1|1;BANF1|1;UNC119|1;DLGAP5|1;TUBA1B|1;NDC80|1;PRMT5|1;CIB1|1;DBF4|1;RAB35|1;PIM2|1;ZWINT|1;POGZ|1;USP22|1;CLASP1|1;CTDNEP1|1;POLDIP2|1;NSFL1C|1;CNOT6|1;USP29|1;CEP63|1;SPICE1|1	18.01643605	2.053680312	2.38E-05	0.006001647
GO:1903047	mitotic cell cycle process	764	33	ARF1|1;RHOA|1;CFL1|1;PLK3|1;DAPK3|1;IK|1;KIF2A|1;SEPT2|1;PKD2|1;PPP1R10|1;PSME1|1;PTPN6|1;RAD51|1;SKP2|1;TAF10|1;SSNA1|1;BANF1|1;UNC119|1;DLGAP5|1;NDC80|1;PRMT5|1;DBF4|1;RAB35|1;PIM2|1;ZWINT|1;POGZ|1;CLASP1|1;CTDNEP1|1;NSFL1C|1;CNOT6|1;USP29|1;CEP63|1;SPICE1|1	15.29395238	2.157715624	2.58E-05	0.006399286
GO:0044271	cellular nitrogen compound biosynthetic process	4328	119	ABCF1|1;ACP5|1;RHOA|1;CARS|1;CD4|1;PLK3|1;DAPK3|1;RCAN1|1;EEF1A2|1;ENO1|1;ERH|1;GOLGB1|1;NR3C1|1;GTF3C2|1;HINT1|1;HMOX1|1;HNRNPC|1;HNRNPD|1;IRF8|1;ILF2|1;IMPDH2|1;ITGB2|1;LOXL2|1;MARS|1;NR3C2|1;NARS|1;NFKBIE|1;NONO|1;OGDH|1;PDE4D|1;PFKFB2|1;PIK3R1|1;PKD2|1;POLR2E|1;POLR2I|1;PPP1CA|1;PSMC3|1;PSMC5|1;PTPN14|1;RELB|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;MRPL23|1;RPL27|1;RPL30|1;RPL28|1;MRPS12|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SHMT2|1;SNRPB|1;TAF10|1;NR2C2|1;VAV1|1;WARS|1;YY1|1;AIMP2|1;EIF3D|1;EIF3H|1;BAZ1B|1;EIF4A3|1;DLGAP5|1;RNF10|1;MAFB|1;NAMPT|1;TRIM28|1;PRMT5|1;CREB3|1;CIB1|1;SPTLC1|1;RUVBL2|1;LILRB1|1;PPARGC1A|1;RNPS1|1;LILRB4|1;PIM2|1;FAF1|1;KAT7|1;SNF8|1;PARK7|1;CBX3|1;POGZ|1;UBR2|1;SATB2|1;USP22|1;SIRT5|1;TARDBP|1;PRPF6|1;BRMS1|1;NOC2L|1;FOXP1|1;MRPS28|1;PSMC3IP|1;SERTAD1|1;MRPL27|1;PIH1D1|1;CNDP2|1;BDH2|1;XAB2|1;CNOT6|1;POLR1E|1;THAP7|1;ZNF333|1;MED30|1;SPOCD1|1;NADK2|1;ZNF746|1;ZNF114|1;WBP2NL|1;ZNF721|1;AGO4|1;MED11|1	86.63903912	1.373514771	2.68E-05	0.006491621
GO:0019538	protein metabolic process	5124	136	ABCF1|1;AREG|1;RHOA|1;ART3|1;TMEM258|1;CAPNS1|1;CARS|1;CD4|1;CFL1|1;ERCC8|1;PLK3|1;CSNK1G2|1;CTSB|1;CTSD|1;CTSL|1;DAPK3|1;RCAN1|1;EEF1A2|1;ENO1|1;FBL|1;FNTA|1;GRB2|1;HIST1H2BB|1;HMOX1|1;HNRNPD|1;INPP5B|1;ITGB2|1;JAK3|1;LOXL2|1;LYN|1;MARS|1;NARS|1;OGDH|1;PDE4D|1;PIK3R1|1;PLAUR|1;PPIB|1;PPP1CA|1;PPP1R10|1;PPP4C|1;PSMA7|1;PSMB2|1;PSMC3|1;PSMC5|1;PSME1|1;PTPN6|1;PTPN14|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;MRPL23|1;RPL27|1;RPL30|1;RPL28|1;MRPS12|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SHMT2|1;SKP2|1;SNRPB|1;STK10|1;TAF10|1;THOP1|1;UCHL3|1;USP4|1;WARS|1;YY1|1;AIMP2|1;STK24|1;DYRK3|1;EIF3D|1;EIF3H|1;SNX3|1;HIST1H2BJ|1;HAP1|1;BAZ1B|1;UNC119|1;LIPG|1;IKBKE|1;SART3|1;EIF4A3|1;DLGAP5|1;SCRN1|1;RNF10|1;MVP|1;TRIM28|1;PRMT5|1;CIB1|1;FUT9|1;RUVBL2|1;LILRB1|1;HCST|1;PPARGC1A|1;DBF4|1;OS9|1;PIM2|1;FAF1|1;KAT7|1;SNF8|1;PARK7|1;KLHDC10|1;GANAB|1;UBR2|1;USP22|1;CTDNEP1|1;SIRT5|1;TARDBP|1;BRD1|1;BRMS1|1;NOC2L|1;FBXO25|1;NUPR1|1;MRPS28|1;SERTAD1|1;ABI3|1;MRPL27|1;OTUD4|1;PIH1D1|1;CNDP2|1;NSFL1C|1;PDGFC|1;UBQLN4|1;CNOT6|1;USP29|1;FOXRED2|1;USP48|1;MED30|1;ERP27|1;AGO4|1;MED11|1	102.5735759	1.325877535	2.70E-05	0.006491621
GO:0007159	leukocyte cell-cell adhesion	304	18	RHOA|1;CD4|1;GRB2|1;HAS2|1;ITGAL|1;ITGB2|1;JAK3|1;LYN|1;PIK3R1|1;PTPN6|1;STK10|1;VAV1|1;SART1|1;LILRB1|1;LILRB4|1;CORO1A|1;DOCK8|1;FERMT3|1	6.085551731	2.957825485	4.20E-05	0.009944504
GO:0033365	protein localization to organelle	854	35	GOLGB1|1;IK|1;PIK3R1|1;PPP1R10|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;RPL27|1;RPL30|1;RPL28|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SCP2|1;SRP14|1;SEC62|1;TRIM28|1;NDC80|1;TIMM44|1;RUVBL2|1;OS9|1;LILRB4|1;RAB35|1;KAT7|1;SNF8|1;PARK7|1;CTDNEP1|1;TARDBP|1;PIH1D1|1;NSFL1C|1	17.09559598	2.0473109	4.30E-05	0.010032636
GO:0034613	cellular protein localization	1728	58	ARF1|1;ARF3|1;CD4|1;PLK3|1;FLNB|1;FNTA|1;GOLGB1|1;IK|1;ITGAL|1;ITGB2|1;PIK3R1|1;PPP1R10|1;PTPN14|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;RPL27|1;RPL30|1;RPL28|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;S100A10|1;SCP2|1;SRP14|1;STX3|1;STX4|1;SEC62|1;USP4|1;SSNA1|1;SRSF9|1;HAP1|1;EIF4A3|1;TRIM28|1;NDC80|1;TIMM44|1;CIB1|1;RUVBL2|1;RNPS1|1;OS9|1;RAB32|1;LILRB4|1;RAB35|1;KAT7|1;SNF8|1;PARK7|1;GABARAP|1;KIF1B|1;CTDNEP1|1;TARDBP|1;STXBP6|1;PIH1D1|1;NSFL1C|1	34.59155721	1.676709714	4.60E-05	0.010580654
GO:0072594	establishment of protein localization to organelle	520	25	PIK3R1|1;PPP1R10|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;RPL27|1;RPL30|1;RPL28|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SCP2|1;SRP14|1;SEC62|1;TRIM28|1;TIMM44|1;RUVBL2|1;SNF8|1;TARDBP|1;PIH1D1|1	10.40949638	2.401653171	4.81E-05	0.01088669
GO:0019222	regulation of metabolic process	5854	150	ACP5|1;AREG|1;ARF1|1;RHOA|1;CAPNS1|1;CD4|1;PLK3|1;DAPK3|1;RCAN1|1;EEF1A2|1;ENO1|1;FNTA|1;GJA1|1;GOLGB1|1;GRB2|1;NR3C1|1;HAS2|1;HINT1|1;HMOX1|1;HNRNPC|1;HNRNPD|1;HNRNPF|1;IRF8|1;ILF2|1;INPP5B|1;ITGB2|1;JAK3|1;LEPR|1;LOXL2|1;LYN|1;MARS|1;NR3C2|1;HNRNPM|1;NFKBIE|1;NONO|1;PDE4D|1;PFKFB2|1;PIK3R1|1;PKD2|1;PLAUR|1;POLR2E|1;POLR2I|1;PPIB|1;PPP1CA|1;PPP1R10|1;PPP4C|1;PSMC3|1;PSMC5|1;PSME1|1;PTPN6|1;PTPN14|1;RAD51|1;RELB|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;RPL27|1;RPL30|1;RPL28|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SHMT2|1;SKP2|1;SLC18A2|1;STK10|1;TAF10|1;NR2C2|1;USP4|1;VAV1|1;WARS|1;YY1|1;AIMP2|1;STK24|1;EIF3D|1;EIF3H|1;SRSF9|1;SNX3|1;HAP1|1;BAZ1B|1;UNC119|1;LIPG|1;SART3|1;EIF4A3|1;DLGAP5|1;RNF10|1;MAFB|1;MVP|1;NAMPT|1;TRIM28|1;PRMT5|1;CD2BP2|1;CREB3|1;CIB1|1;SPTLC1|1;RUVBL2|1;LILRB1|1;PPARGC1A|1;RNPS1|1;DBF4|1;OS9|1;LILRB4|1;PIM2|1;FAF1|1;KAT7|1;SNF8|1;PARK7|1;CBX3|1;KLHDC10|1;KIF1B|1;POGZ|1;UBR2|1;SATB2|1;USP22|1;CTDNEP1|1;SIRT5|1;TARDBP|1;SF3B1|1;PRPF6|1;BRMS1|1;POLDIP2|1;NOC2L|1;NUPR1|1;DAZAP1|1;FOXP1|1;PSMC3IP|1;SERTAD1|1;C9orf78|1;OTUD4|1;PIH1D1|1;PDGFC|1;UBQLN4|1;CNOT6|1;POLR1E|1;THAP7|1;ZNF333|1;MED30|1;SPOCD1|1;ZNF827|1;ZNF746|1;ZNF114|1;WBP2NL|1;ZNF721|1;AGO4|1;MED11|1	117.1869074	1.280006473	4.89E-05	0.010910345
GO:1903039	positive regulation of leukocyte cell-cell adhesion	200	14	RHOA|1;CD4|1;GRB2|1;HAS2|1;JAK3|1;LYN|1;PIK3R1|1;PTPN6|1;VAV1|1;SART1|1;LILRB1|1;LILRB4|1;CORO1A|1;DOCK8|1	4.003652455	3.496807018	5.10E-05	0.011241873
GO:0070727	cellular macromolecule localization	1738	58	ARF1|1;ARF3|1;CD4|1;PLK3|1;FLNB|1;FNTA|1;GOLGB1|1;IK|1;ITGAL|1;ITGB2|1;PIK3R1|1;PPP1R10|1;PTPN14|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;RPL27|1;RPL30|1;RPL28|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;S100A10|1;SCP2|1;SRP14|1;STX3|1;STX4|1;SEC62|1;USP4|1;SSNA1|1;SRSF9|1;HAP1|1;EIF4A3|1;TRIM28|1;NDC80|1;TIMM44|1;CIB1|1;RUVBL2|1;RNPS1|1;OS9|1;RAB32|1;LILRB4|1;RAB35|1;KAT7|1;SNF8|1;PARK7|1;GABARAP|1;KIF1B|1;CTDNEP1|1;TARDBP|1;STXBP6|1;PIH1D1|1;NSFL1C|1	34.79173983	1.667062362	5.42E-05	0.011783115
GO:1901566	organonitrogen compound biosynthetic process	1635	55	ABCF1|1;RHOA|1;TMEM258|1;CARS|1;CD4|1;CSNK1G2|1;DAPK3|1;EEF1A2|1;ENO1|1;ERH|1;GSTM3|1;HAS2|1;HNRNPD|1;IMPDH2|1;JAK3|1;MARS|1;NARS|1;OGDH|1;PFKFB2|1;PPP1CA|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;MRPL23|1;RPL27|1;RPL30|1;RPL28|1;MRPS12|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SHMT2|1;WARS|1;AIMP2|1;EIF3D|1;EIF3H|1;EIF4A3|1;NAMPT|1;SPTLC1|1;FUT9|1;PPARGC1A|1;PARK7|1;MRPS28|1;MRPL27|1;CNDP2|1;BDH2|1;STARD7|1;CNOT6|1;NADK2|1;AGO4|1	32.72985882	1.680422769	7.14E-05	0.015273178
