goId	description	size	overlap	interestGene	expect	enrichmentRatio	pValue	FDR
GO:0019538	protein metabolic process	5124	91	ABCF1|1;AP2A1|1;RHOA|1;ASPH|1;ATF3|1;BDNF|1;BLM|1;BMX|1;TMEM258|1;CAPNS1|1;CRK|1;CSNK1D|1;CTSB|1;DNMT1|1;RCAN1|1;EEF1A2|1;FBL|1;G6PD|1;GSK3A|1;HCK|1;HNRNPD|1;HNRNPK|1;INPP5B|1;JAK3|1;LIF|1;MARS|1;RPL10A|1;PPP1CA|1;PPP4C|1;MAP2K3|1;PSMC3|1;PSME1|1;PTGS2|1;PTPN6|1;PTPN14|1;PTPRM|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SDF2|1;SHMT2|1;TAF10|1;YY1|1;ZFP36|1;GAN|1;CDC42BPA|1;EIF3D|1;SNX3|1;HGS|1;MED7|1;SART3|1;EIF4A3|1;SCRN1|1;TRIB1|1;CNPY2|1;PRMT5|1;CRTAP|1;KHDRBS1|1;FUT9|1;KAT7|1;STRAP|1;SNF8|1;PARK7|1;RASA3|1;PPP6R1|1;KDM6B|1;USP22|1;CABIN1|1;NUP62|1;BRMS1|1;FBXL5|1;FBXL4|1;FBXO25|1;AGO1|1;PPA2|1;CRBN|1;STK26|1;NSFL1C|1;USP29|1;NSD1|1;COPS7B|1;DEPTOR|1;DDRGK1|1;CARS2|1;JADE1|1;FAM83D|1;DOT1L|1;SPRED1|1;AGO4|1	64.06349652	1.420465709	2.32E-05	0.007792709
GO:0048523	negative regulation of cellular process	4167	78	ACTN1|1;AP2A1|1;ARF1|1;RHOA|1;ARHGDIB|1;ASPH|1;ATF3|1;BDNF|1;BLM|1;CRK|1;DNMT1|1;RCAN1|1;G6PD|1;GJA1|1;GLA|1;GSK3A|1;HCK|1;HNRNPD|1;HNRNPK|1;IK|1;JAK3|1;JUNB|1;LIF|1;PKD2|1;PTGS2|1;PTPN6|1;PTPN14|1;PTPRM|1;RGS16|1;RPL11|1;RPS14|1;RPS27A|1;SLC18A2|1;SMARCA4|1;SUPT5H|1;YY1|1;ZFP36|1;HIST3H3|1;SRSF9|1;SNX3|1;APLN|1;DNAJA3|1;HGS|1;EIF4A3|1;TBC1D4|1;ZNF263|1;NAMPT|1;TRIB1|1;PRMT5|1;CD2BP2|1;CRTAP|1;KHDRBS1|1;RNPS1|1;ZWINT|1;KAT7|1;STRAP|1;PARK7|1;CBX3|1;RASA3|1;CBX6|1;CABIN1|1;NUP62|1;BRMS1|1;POLDIP2|1;AGO1|1;HBP1|1;CRBN|1;STK26|1;NSD1|1;DEPTOR|1;DDRGK1|1;RBM42|1;JADE1|1;DOT1L|1;SPOCD1|1;CREBRF|1;SPRED1|1;AGO4|1	52.0984758	1.497164721	2.36E-05	0.007792709
GO:0009889	regulation of biosynthetic process	3747	72	ACTN1|1;AP2A1|1;RHOA|1;ATF3|1;BLM|1;CRK|1;DNMT1|1;RCAN1|1;GLA|1;GSK3A|1;HCK|1;HINT1|1;HNRNPD|1;HNRNPK|1;ILF2|1;JAK3|1;JUNB|1;LIF|1;MARS|1;MYO6|1;PKD2|1;PPP1CA|1;MAP2K3|1;PSMC3|1;PTGS2|1;PTPN14|1;RPS14|1;RPS27A|1;SHMT2|1;SLC18A2|1;SMARCA4|1;SUPT5H|1;TAF10|1;NR2C2|1;YY1|1;ZFP36|1;EIF3D|1;APLN|1;DNAJA3|1;PDLIM1|1;MED7|1;EIF4A3|1;ZNF263|1;NAMPT|1;TRIB1|1;CNPY2|1;PRMT5|1;KHDRBS1|1;KAT7|1;STRAP|1;SNF8|1;PARK7|1;CBX3|1;KDM6B|1;USP22|1;CBX6|1;NUP62|1;BRMS1|1;ZZZ3|1;AGO1|1;HBP1|1;CD244|1;WRNIP1|1;NSD1|1;DDRGK1|1;JADE1|1;ZNF394|1;ZNF644|1;DOT1L|1;CREBRF|1;AGO4|1;ZNF454|1	46.84736953	1.536905929	2.54E-05	0.008159081
GO:0010605	negative regulation of macromolecule metabolic process	2399	52	AP2A1|1;ATF3|1;BLM|1;DNMT1|1;G6PD|1;GSK3A|1;HNRNPD|1;HNRNPK|1;JAK3|1;JUNB|1;LIF|1;HNRNPM|1;RPL10A|1;PTGS2|1;PTPN6|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SMARCA4|1;SUPT5H|1;YY1|1;ZFP36|1;SRSF9|1;SNX3|1;APLN|1;DNAJA3|1;EIF4A3|1;ZNF263|1;TRIB1|1;CNPY2|1;PRMT5|1;CRTAP|1;KHDRBS1|1;RNPS1|1;KAT7|1;STRAP|1;PARK7|1;CBX3|1;CBX6|1;CABIN1|1;NUP62|1;BRMS1|1;AGO1|1;NSD1|1;DEPTOR|1;DDRGK1|1;RBM42|1;DOT1L|1;SPRED1|1;AGO4|1	29.99381892	1.733690536	2.65E-05	0.008159081
GO:0051276	chromosome organization	1078	30	BLM|1;DNMT1|1;FBL|1;HNRNPD|1;IK|1;LIF|1;RPS27A|1;SMARCA4|1;TAF10|1;YY1|1;HIST3H3|1;SART3|1;PRMT5|1;ZWINT|1;KAT7|1;DMC1|1;CBX3|1;KDM6B|1;USP22|1;CBX6|1;CABIN1|1;NUP62|1;BRMS1|1;WRNIP1|1;NSD1|1;COPS7B|1;IPO4|1;JADE1|1;DOT1L|1;AGO4|1	13.47783943	2.22587605	2.68E-05	0.008159081
GO:0050686	negative regulation of mRNA processing	29	5	HNRNPK|1;SUPT5H|1;SRSF9|1;RNPS1|1;RBM42|1	0.362576385	13.7901976	2.69E-05	0.008159081
GO:0043043	peptide biosynthetic process	614	21	ABCF1|1;RHOA|1;EEF1A2|1;HNRNPD|1;MARS|1;RPL10A|1;PPP1CA|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SHMT2|1;ZFP36|1;EIF3D|1;EIF4A3|1;KHDRBS1|1;AGO1|1;PPA2|1;CARS2|1;AGO4|1	7.676617265	2.735579914	2.76E-05	0.008159081
GO:0070646	protein modification by small protein removal	264	13	RHOA|1;PSMC3|1;PSME1|1;RPS27A|1;SHMT2|1;TAF10|1;YY1|1;SNX3|1;SART3|1;PARK7|1;USP22|1;USP29|1;COPS7B|1	3.300695371	3.938564011	2.78E-05	0.008159081
GO:1901576	organic substance biosynthetic process	5388	94	ABCF1|1;ACTN1|1;AP2A1|1;ARF1|1;ARF3|1;RHOA|1;ATF3|1;BLM|1;BMX|1;TMEM258|1;COL4A2|1;CRK|1;DNMT1|1;RCAN1|1;EEF1A2|1;G6PD|1;GSK3A|1;HCK|1;HINT1|1;HNRNPD|1;HNRNPK|1;ILF2|1;JAK3|1;JUNB|1;LIF|1;MARS|1;MYO6|1;RPL10A|1;PKD2|1;PPP1CA|1;MAP2K3|1;PSMC3|1;PTGS2|1;PTMS|1;PTPN14|1;ABCD3|1;ALDH18A1|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SCP2|1;SDF2|1;SHMT2|1;SMARCA4|1;SUPT5H|1;TAF10|1;NR2C2|1;YY1|1;ZFP36|1;EIF3D|1;APLN|1;DNAJA3|1;PDLIM1|1;MED7|1;EIF4A3|1;ZNF263|1;NAMPT|1;TRIB1|1;CNPY2|1;PRMT5|1;SPTLC1|1;KHDRBS1|1;FUT9|1;RNPS1|1;KAT7|1;STRAP|1;POLG2|1;SNF8|1;PARK7|1;CBX3|1;KDM6B|1;USP22|1;CBX6|1;NUP62|1;BRMS1|1;ZZZ3|1;AGO1|1;HBP1|1;PPA2|1;CD244|1;WRNIP1|1;NSD1|1;DDRGK1|1;CARS2|1;JADE1|1;ZNF394|1;ZNF644|1;DOT1L|1;SPOCD1|1;CREBRF|1;AGO4|1;ZNF454|1	67.36419189	1.395400098	3.16E-05	0.009111993
GO:0044249	cellular biosynthetic process	5314	93	ABCF1|1;ACTN1|1;AP2A1|1;ARF1|1;ARF3|1;RHOA|1;ATF3|1;BLM|1;BMX|1;TMEM258|1;COL4A2|1;CRK|1;DNMT1|1;RCAN1|1;EEF1A2|1;GLA|1;GSK3A|1;HCK|1;HINT1|1;HNRNPD|1;HNRNPK|1;ILF2|1;JAK3|1;JUNB|1;LIF|1;MARS|1;MYO6|1;RPL10A|1;PKD2|1;PPP1CA|1;MAP2K3|1;PSMC3|1;PTGS2|1;PTMS|1;PTPN14|1;ABCD3|1;ALDH18A1|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SCP2|1;SDF2|1;SHMT2|1;SMARCA4|1;SUPT5H|1;TAF10|1;NR2C2|1;YY1|1;ZFP36|1;EIF3D|1;APLN|1;DNAJA3|1;PDLIM1|1;MED7|1;EIF4A3|1;ZNF263|1;NAMPT|1;TRIB1|1;PRMT5|1;SPTLC1|1;KHDRBS1|1;FUT9|1;RNPS1|1;KAT7|1;STRAP|1;POLG2|1;SNF8|1;PARK7|1;CBX3|1;KDM6B|1;USP22|1;CBX6|1;NUP62|1;BRMS1|1;ZZZ3|1;AGO1|1;HBP1|1;PPA2|1;CD244|1;WRNIP1|1;NSD1|1;DDRGK1|1;CARS2|1;JADE1|1;ZNF394|1;ZNF644|1;DOT1L|1;SPOCD1|1;CREBRF|1;AGO4|1;ZNF454|1	66.43899698	1.399780313	3.22E-05	0.009119441
GO:0019219	regulation of nucleobase-containing compound metabolic process	3572	69	ACTN1|1;RHOA|1;ATF3|1;BLM|1;CRK|1;DNMT1|1;RCAN1|1;GSK3A|1;HCK|1;HINT1|1;HNRNPD|1;HNRNPK|1;ILF2|1;JUNB|1;LIF|1;MARS|1;MYO6|1;HNRNPM|1;PKD2|1;PPP4C|1;MAP2K3|1;PSMC3|1;PTPN14|1;RPS14|1;RPS27A|1;SHMT2|1;SMARCA4|1;SUPT5H|1;TAF10|1;NR2C2|1;YY1|1;ZFP36|1;SRSF9|1;APLN|1;DNAJA3|1;PDLIM1|1;MED7|1;SART3|1;ZNF263|1;NAMPT|1;TRIB1|1;PRMT5|1;KHDRBS1|1;AHCYL1|1;RNPS1|1;KAT7|1;STRAP|1;SNF8|1;PARK7|1;CBX3|1;KDM6B|1;USP22|1;CBX6|1;NUP62|1;BRMS1|1;ZZZ3|1;AGO1|1;DAZAP1|1;HBP1|1;WRNIP1|1;NSD1|1;DDRGK1|1;RBM42|1;JADE1|1;ZNF394|1;ZNF644|1;DOT1L|1;CREBRF|1;ZNF454|1	44.65940858	1.545027178	3.57E-05	0.009929852
GO:0034645	cellular macromolecule biosynthetic process	4293	79	ABCF1|1;RHOA|1;ATF3|1;BLM|1;TMEM258|1;COL4A2|1;CRK|1;DNMT1|1;RCAN1|1;EEF1A2|1;GSK3A|1;HCK|1;HINT1|1;HNRNPD|1;HNRNPK|1;ILF2|1;JAK3|1;JUNB|1;LIF|1;MARS|1;MYO6|1;RPL10A|1;PKD2|1;PPP1CA|1;MAP2K3|1;PSMC3|1;PTMS|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SDF2|1;SHMT2|1;SMARCA4|1;SUPT5H|1;TAF10|1;NR2C2|1;YY1|1;ZFP36|1;EIF3D|1;APLN|1;DNAJA3|1;PDLIM1|1;MED7|1;EIF4A3|1;ZNF263|1;NAMPT|1;TRIB1|1;PRMT5|1;KHDRBS1|1;FUT9|1;RNPS1|1;KAT7|1;STRAP|1;POLG2|1;SNF8|1;PARK7|1;CBX3|1;KDM6B|1;USP22|1;CBX6|1;NUP62|1;BRMS1|1;ZZZ3|1;AGO1|1;HBP1|1;PPA2|1;WRNIP1|1;NSD1|1;DDRGK1|1;CARS2|1;ZNF394|1;ZNF644|1;DOT1L|1;SPOCD1|1;CREBRF|1;AGO4|1;ZNF454|1	53.67380768	1.471853841	3.84E-05	0.010478331
GO:0050684	regulation of mRNA processing	131	9	HNRNPK|1;SUPT5H|1;SRSF9|1;SART3|1;KHDRBS1|1;AHCYL1|1;RNPS1|1;DAZAP1|1;RBM42|1	1.637845052	5.495025302	3.90E-05	0.010478331
GO:0010628	positive regulation of gene expression	1818	42	RHOA|1;ATF3|1;BLM|1;DNMT1|1;GSK3A|1;HNRNPD|1;HNRNPK|1;ILF2|1;JUNB|1;LIF|1;MARS|1;MYO6|1;PKD2|1;MAP2K3|1;PSMC3|1;RPL11|1;RPS27A|1;SMARCA4|1;SUPT5H|1;NR2C2|1;YY1|1;ZFP36|1;EIF3D|1;APLN|1;HGS|1;EIF4A3|1;NAMPT|1;KHDRBS1|1;TMED2|1;KAT7|1;SNF8|1;PARK7|1;KDM6B|1;USP22|1;NUP62|1;AGO1|1;DAZAP1|1;NSD1|1;DDRGK1|1;DOT1L|1;CREBRF|1;AGO4|1	22.72978858	1.847795454	4.83E-05	0.012772345
GO:0046697	decidualization	17	4	CTSB|1;JUNB|1;LIF|1;PTGS2|1	0.212544778	18.81956378	4.95E-05	0.012869216
GO:0051252	regulation of RNA metabolic process	3332	65	ACTN1|1;RHOA|1;ATF3|1;BLM|1;CRK|1;DNMT1|1;RCAN1|1;HCK|1;HINT1|1;HNRNPD|1;HNRNPK|1;ILF2|1;JUNB|1;LIF|1;MARS|1;MYO6|1;HNRNPM|1;PKD2|1;MAP2K3|1;PSMC3|1;PTPN14|1;RPS14|1;RPS27A|1;SMARCA4|1;SUPT5H|1;TAF10|1;NR2C2|1;YY1|1;ZFP36|1;SRSF9|1;APLN|1;DNAJA3|1;PDLIM1|1;MED7|1;SART3|1;ZNF263|1;NAMPT|1;TRIB1|1;PRMT5|1;KHDRBS1|1;AHCYL1|1;RNPS1|1;KAT7|1;STRAP|1;SNF8|1;PARK7|1;CBX3|1;KDM6B|1;USP22|1;CBX6|1;NUP62|1;BRMS1|1;ZZZ3|1;AGO1|1;DAZAP1|1;HBP1|1;NSD1|1;DDRGK1|1;RBM42|1;JADE1|1;ZNF394|1;ZNF644|1;DOT1L|1;CREBRF|1;ZNF454|1	41.65877643	1.560295467	5.16E-05	0.012994274
GO:0044271	cellular nitrogen compound biosynthetic process	4328	79	ABCF1|1;ACTN1|1;RHOA|1;ATF3|1;BLM|1;COL4A2|1;CRK|1;DNMT1|1;RCAN1|1;EEF1A2|1;GLA|1;HCK|1;HINT1|1;HNRNPD|1;HNRNPK|1;ILF2|1;JUNB|1;LIF|1;MARS|1;MYO6|1;RPL10A|1;PKD2|1;PPP1CA|1;MAP2K3|1;PSMC3|1;PTGS2|1;PTPN14|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SHMT2|1;SMARCA4|1;SUPT5H|1;TAF10|1;NR2C2|1;YY1|1;ZFP36|1;EIF3D|1;APLN|1;DNAJA3|1;PDLIM1|1;MED7|1;EIF4A3|1;ZNF263|1;NAMPT|1;TRIB1|1;PRMT5|1;SPTLC1|1;KHDRBS1|1;RNPS1|1;KAT7|1;STRAP|1;POLG2|1;SNF8|1;PARK7|1;CBX3|1;KDM6B|1;USP22|1;CBX6|1;NUP62|1;BRMS1|1;ZZZ3|1;AGO1|1;HBP1|1;PPA2|1;WRNIP1|1;NSD1|1;DDRGK1|1;CARS2|1;JADE1|1;ZNF394|1;ZNF644|1;DOT1L|1;SPOCD1|1;CREBRF|1;AGO4|1;ZNF454|1	54.11139987	1.459951141	5.23E-05	0.012994274
GO:0031326	regulation of cellular biosynthetic process	3683	70	ACTN1|1;AP2A1|1;RHOA|1;ATF3|1;BLM|1;CRK|1;DNMT1|1;RCAN1|1;GLA|1;GSK3A|1;HCK|1;HINT1|1;HNRNPD|1;HNRNPK|1;ILF2|1;JAK3|1;JUNB|1;LIF|1;MARS|1;MYO6|1;PKD2|1;PPP1CA|1;MAP2K3|1;PSMC3|1;PTGS2|1;PTPN14|1;RPS14|1;RPS27A|1;SHMT2|1;SMARCA4|1;SUPT5H|1;TAF10|1;NR2C2|1;YY1|1;ZFP36|1;EIF3D|1;APLN|1;DNAJA3|1;PDLIM1|1;MED7|1;EIF4A3|1;ZNF263|1;NAMPT|1;TRIB1|1;PRMT5|1;KHDRBS1|1;KAT7|1;STRAP|1;SNF8|1;PARK7|1;CBX3|1;KDM6B|1;USP22|1;CBX6|1;NUP62|1;BRMS1|1;ZZZ3|1;AGO1|1;HBP1|1;CD244|1;WRNIP1|1;NSD1|1;DDRGK1|1;JADE1|1;ZNF394|1;ZNF644|1;DOT1L|1;CREBRF|1;AGO4|1;ZNF454|1	46.04720096	1.520179263	5.24E-05	0.012994274
GO:0010556	regulation of macromolecule biosynthetic process	3560	68	ACTN1|1;AP2A1|1;RHOA|1;ATF3|1;BLM|1;CRK|1;DNMT1|1;RCAN1|1;GSK3A|1;HCK|1;HINT1|1;HNRNPD|1;HNRNPK|1;ILF2|1;JAK3|1;JUNB|1;LIF|1;MARS|1;MYO6|1;PKD2|1;PPP1CA|1;MAP2K3|1;PSMC3|1;PTPN14|1;RPS14|1;RPS27A|1;SHMT2|1;SMARCA4|1;SUPT5H|1;TAF10|1;NR2C2|1;YY1|1;ZFP36|1;EIF3D|1;APLN|1;DNAJA3|1;PDLIM1|1;MED7|1;EIF4A3|1;ZNF263|1;NAMPT|1;TRIB1|1;CNPY2|1;PRMT5|1;KHDRBS1|1;KAT7|1;STRAP|1;SNF8|1;PARK7|1;CBX3|1;KDM6B|1;USP22|1;CBX6|1;NUP62|1;BRMS1|1;ZZZ3|1;AGO1|1;HBP1|1;WRNIP1|1;NSD1|1;DDRGK1|1;JADE1|1;ZNF394|1;ZNF644|1;DOT1L|1;CREBRF|1;AGO4|1;ZNF454|1	44.50937698	1.527767959	6.18E-05	0.015076095
GO:0016579	protein deubiquitination	248	12	RHOA|1;PSMC3|1;PSME1|1;RPS27A|1;SHMT2|1;TAF10|1;YY1|1;SNX3|1;SART3|1;PARK7|1;USP22|1;USP29|1	3.100653228	3.870152229	6.73E-05	0.016175231
GO:0060135	maternal process involved in female pregnancy	57	6	CTSB|1;JUNB|1;LIF|1;PTGS2|1;TMED2|1;DAZAP1|1	0.712650137	8.419278533	7.51E-05	0.017702402
GO:0022613	ribonucleoprotein complex biogenesis	420	16	FBL|1;RPL10A|1;RPL11|1;RPS5|1;RPS14|1;EIF3D|1;SRSF9|1;SART1|1;SART3|1;EIF4A3|1;PRMT5|1;CD2BP2|1;STRAP|1;SNRNP200|1;AGO1|1;AGO4|1	5.251106272	3.046976993	7.59E-05	0.017702402
GO:0000387	spliceosomal snRNP assembly	36	5	SART1|1;SART3|1;PRMT5|1;CD2BP2|1;STRAP|1	0.450094823	11.10877029	7.95E-05	0.018273854
GO:0006402	mRNA catabolic process	293	13	HNRNPD|1;HNRNPM|1;RPL10A|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;ZFP36|1;EIF4A3|1;RNPS1|1;AGO1|1;AGO4|1	3.663271757	3.548740269	8.11E-05	0.018373132
GO:0071495	cellular response to endogenous stimulus	1260	32	RHOA|1;BDNF|1;BLM|1;COL4A2|1;CRK|1;CSNK1D|1;CTSB|1;DNMT1|1;GSK3A|1;HNRNPD|1;JAK3|1;JUNB|1;MARS|1;HNRNPM|1;PKD2|1;PTGS2|1;RPS27A|1;SHMT2|1;SMARCA4|1;NR2C2|1;ZFP36|1;APLN|1;EIF4A3|1;TBC1D4|1;NAMPT|1;AHCYL1|1;STRAP|1;PARK7|1;NUP62|1;DDRGK1|1;CREBRF|1;SPRED1|1	15.75331882	2.031317995	8.27E-05	0.018470026
GO:0009893	positive regulation of metabolic process	3257	63	ACTN1|1;RHOA|1;ASPH|1;ATF3|1;BDNF|1;BLM|1;CRK|1;CSNK1D|1;DNMT1|1;EEF1A2|1;GJA1|1;GSK3A|1;HNRNPD|1;HNRNPK|1;ILF2|1;JUNB|1;LIF|1;MARS|1;MYO6|1;PKD2|1;MAP2K3|1;PSMC3|1;PSME1|1;PTGS2|1;RPL11|1;RPS27A|1;SMARCA4|1;SUPT5H|1;TAF10|1;NR2C2|1;YY1|1;ZFP36|1;EIF3D|1;APLN|1;PDLIM1|1;HGS|1;MED7|1;SART3|1;EIF4A3|1;NAMPT|1;TRIB1|1;CNPY2|1;SPTLC1|1;KHDRBS1|1;TMED2|1;KAT7|1;SNF8|1;PARK7|1;KDM6B|1;USP22|1;NUP62|1;BRMS1|1;FBXL5|1;AGO1|1;DAZAP1|1;CD244|1;STK26|1;NSD1|1;DDRGK1|1;JADE1|1;DOT1L|1;CREBRF|1;AGO4|1	40.72107888	1.547110286	9.43E-05	0.02077829
GO:0048025	"negative regulation of mRNA splicing, via spliceosome"	20	4	HNRNPK|1;SRSF9|1;RNPS1|1;RBM42|1	0.25005268	15.99662921	9.79E-05	0.021258648
GO:0006464	cellular protein modification process	3699	69	RHOA|1;ASPH|1;ATF3|1;BDNF|1;BLM|1;BMX|1;TMEM258|1;CRK|1;CSNK1D|1;DNMT1|1;RCAN1|1;FBL|1;G6PD|1;GSK3A|1;HCK|1;JAK3|1;LIF|1;PPP1CA|1;PPP4C|1;MAP2K3|1;PSMC3|1;PSME1|1;PTGS2|1;PTPN6|1;PTPN14|1;PTPRM|1;RPL11|1;RPS27A|1;SDF2|1;SHMT2|1;TAF10|1;YY1|1;ZFP36|1;GAN|1;CDC42BPA|1;SNX3|1;HGS|1;MED7|1;SART3|1;TRIB1|1;PRMT5|1;CRTAP|1;FUT9|1;KAT7|1;STRAP|1;SNF8|1;PARK7|1;RASA3|1;PPP6R1|1;KDM6B|1;USP22|1;CABIN1|1;NUP62|1;BRMS1|1;FBXL5|1;FBXL4|1;FBXO25|1;PPA2|1;CRBN|1;STK26|1;USP29|1;NSD1|1;COPS7B|1;DEPTOR|1;DDRGK1|1;JADE1|1;FAM83D|1;DOT1L|1;SPRED1|1	46.2472431	1.491980827	1.15E-04	0.024311538
GO:0036211	protein modification process	3699	69	RHOA|1;ASPH|1;ATF3|1;BDNF|1;BLM|1;BMX|1;TMEM258|1;CRK|1;CSNK1D|1;DNMT1|1;RCAN1|1;FBL|1;G6PD|1;GSK3A|1;HCK|1;JAK3|1;LIF|1;PPP1CA|1;PPP4C|1;MAP2K3|1;PSMC3|1;PSME1|1;PTGS2|1;PTPN6|1;PTPN14|1;PTPRM|1;RPL11|1;RPS27A|1;SDF2|1;SHMT2|1;TAF10|1;YY1|1;ZFP36|1;GAN|1;CDC42BPA|1;SNX3|1;HGS|1;MED7|1;SART3|1;TRIB1|1;PRMT5|1;CRTAP|1;FUT9|1;KAT7|1;STRAP|1;SNF8|1;PARK7|1;RASA3|1;PPP6R1|1;KDM6B|1;USP22|1;CABIN1|1;NUP62|1;BRMS1|1;FBXL5|1;FBXL4|1;FBXO25|1;PPA2|1;CRBN|1;STK26|1;USP29|1;NSD1|1;COPS7B|1;DEPTOR|1;DDRGK1|1;JADE1|1;FAM83D|1;DOT1L|1;SPRED1|1	46.2472431	1.491980827	1.15E-04	0.024311538
GO:0043604	amide biosynthetic process	732	22	ABCF1|1;RHOA|1;EEF1A2|1;HNRNPD|1;MARS|1;RPL10A|1;PPP1CA|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SHMT2|1;ZFP36|1;EIF3D|1;EIF4A3|1;SPTLC1|1;KHDRBS1|1;AGO1|1;PPA2|1;CARS2|1;AGO4|1	9.151928075	2.403865046	1.20E-04	0.025126017
GO:0000184	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"	119	8	RPL10A|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;EIF4A3|1;RNPS1|1	1.487813444	5.377018223	1.23E-04	0.025314916
GO:0006886	intracellular protein transport	1059	28	AP2A1|1;ARF1|1;ARF3|1;GSK3A|1;MYO6|1;RPL10A|1;PTGS2|1;PTPN14|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SCP2|1;STX4|1;SEC62|1;STX11|1;SRSF9|1;HGS|1;EIF4A3|1;TBC1D4|1;AHCYL1|1;RNPS1|1;TMED2|1;SNF8|1;PARK7|1;NUP62|1;IPO4|1	13.24028939	2.114757403	1.25E-04	0.025350547
GO:0009894	regulation of catabolic process	840	24	CAPNS1|1;CSNK1D|1;EEF1A2|1;GSK3A|1;HNRNPD|1;HNRNPM|1;PPP1CA|1;PSMC3|1;PSME1|1;RPL11|1;RPS27A|1;SUPT5H|1;ZFP36|1;SNX3|1;HGS|1;NAMPT|1;TRIB1|1;SPTLC1|1;SNF8|1;PARK7|1;POLDIP2|1;FBXL5|1;DDRGK1|1;FAM83D|1	10.50221254	2.285232745	1.26E-04	0.025350547
GO:0032268	regulation of cellular protein metabolic process	2353	49	RHOA|1;ASPH|1;ATF3|1;BDNF|1;BLM|1;CRK|1;CSNK1D|1;DNMT1|1;RCAN1|1;G6PD|1;GSK3A|1;HNRNPD|1;LIF|1;PPP1CA|1;MAP2K3|1;PSMC3|1;PSME1|1;PTGS2|1;PTPN6|1;RPL11|1;RPS14|1;RPS27A|1;SHMT2|1;ZFP36|1;EIF3D|1;HGS|1;SART3|1;EIF4A3|1;TRIB1|1;PRMT5|1;CRTAP|1;KHDRBS1|1;KAT7|1;STRAP|1;SNF8|1;PARK7|1;PPP6R1|1;CABIN1|1;NUP62|1;BRMS1|1;FBXL5|1;AGO1|1;STK26|1;NSD1|1;DEPTOR|1;DDRGK1|1;FAM83D|1;SPRED1|1;AGO4|1	29.41869776	1.665607377	1.38E-04	0.027446389
GO:1901575	organic substance catabolic process	1910	42	AP2A1|1;CSNK1D|1;CTSB|1;EEF1A2|1;GLA|1;GSK3A|1;HINT1|1;HNRNPD|1;INPP5B|1;HNRNPM|1;RPL10A|1;PPP1CA|1;PSMC3|1;PSME1|1;ABCD3|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SCP2|1;SDF2|1;SHMT2|1;ZFP36|1;SNX3|1;HGS|1;EIF4A3|1;TRIB1|1;FUT9|1;RNPS1|1;SNF8|1;PARK7|1;USP22|1;FBXL5|1;FBXL4|1;AGO1|1;CRBN|1;NSFL1C|1;USP29|1;DDRGK1|1;FAM83D|1;AGO4|1	23.88003091	1.758791694	1.49E-04	0.029203281
GO:0010604	positive regulation of macromolecule metabolic process	3032	59	ACTN1|1;RHOA|1;ASPH|1;ATF3|1;BDNF|1;BLM|1;CRK|1;CSNK1D|1;DNMT1|1;GSK3A|1;HNRNPD|1;HNRNPK|1;ILF2|1;JUNB|1;LIF|1;MARS|1;MYO6|1;PKD2|1;MAP2K3|1;PSMC3|1;PSME1|1;PTGS2|1;RPL11|1;RPS27A|1;SMARCA4|1;SUPT5H|1;TAF10|1;NR2C2|1;YY1|1;ZFP36|1;EIF3D|1;APLN|1;PDLIM1|1;HGS|1;MED7|1;SART3|1;EIF4A3|1;NAMPT|1;TRIB1|1;CNPY2|1;KHDRBS1|1;TMED2|1;KAT7|1;SNF8|1;PARK7|1;KDM6B|1;USP22|1;NUP62|1;BRMS1|1;FBXL5|1;AGO1|1;DAZAP1|1;STK26|1;NSD1|1;DDRGK1|1;JADE1|1;DOT1L|1;CREBRF|1;AGO4|1	37.90798623	1.55640027	1.51E-04	0.029212615
GO:0051649	establishment of localization in cell	2039	44	AP2A1|1;ARF1|1;ARF3|1;CANX|1;CSNK1D|1;GSK3A|1;MYO6|1;RPL10A|1;PKD2|1;PTGS2|1;PTPN6|1;PTPN14|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SCP2|1;SLC18A2|1;STX4|1;SEC62|1;STX11|1;SRSF9|1;SNX3|1;BANF1|1;SEC22C|1;HGS|1;EIF4A3|1;TBC1D4|1;KHDRBS1|1;AHCYL1|1;RNPS1|1;TMED2|1;ZWINT|1;SNF8|1;PARK7|1;COG2|1;RASA3|1;PPP6R1|1;NUP62|1;NSFL1C|1;IPO4|1;FAM83D|1;SPICE1|1	25.49287069	1.725972745	1.53E-04	0.029212615
