goId	description	size	overlap	interestGene	expect	enrichmentRatio	pValue	FDR
GO:0030154	cell differentiation	3562	125	ACTN1|1;ADCYAP1|1;PARP1|1;APLNR|1;AKT1|1;BIN1|1;AIRE|1;ARNT|1;ZFP36L1|1;C1QBP|1;CBR1|1;TNFSF8|1;CDK6|1;CDKN1B|1;CFTR|1;CHUK|1;CLCN2|1;COL4A2|1;COL6A1|1;COL8A1|1;CRP|1;CTSK|1;CTSV|1;BRINP1|1;DCC|1;DDIT3|1;DEFB1|1;DSG1|1;FGF10|1;GSK3B|1;HSP90AB1|1;IL7R|1;KCNA1|1;KRT6B|1;KRT9|1;KRT10|1;LCK|1;MDM2|1;MEF2C|1;MMP9|1;MSR1|1;MYOC|1;NELL1|1;ODF1|1;PGR|1;PRKCQ|1;MAPK8|1;PROX1|1;PSMD11|1;RARB|1;RORA|1;RPS7|1;VPS52|1;SDC2|1;SRSF1|1;SMARCB1|1;SOX3|1;SPI1|1;ADAM17|1;TFF1|1;THY1|1;NR2E1|1;EZR|1;XRCC5|1;BAG6|1;SLC7A5|1;ULK1|1;BFSP2|1;FKBP6|1;KCNAB2|1;IRS2|1;KRT37|1;RIPK1|1;FADD|1;EIF2B4|1;DOK2|1;VAPA|1;S1PR2|1;MED20|1;RAPGEF2|1;SETD1A|1;RASSF2|1;FARP1|1;FLOT1|1;SEC24B|1;POSTN|1;RRAS2|1;RRS1|1;SYNE1|1;OBSL1|1;UFL1|1;ZMYND8|1;NIPBL|1;USP21|1;BZW2|1;SENP1|1;DNMT3L|1;PLEKHO1|1;HOOK1|1;ERRFI1|1;WNT4|1;NLGN3|1;KRT20|1;MKS1|1;CHD7|1;DOK4|1;UNC45A|1;NIF3L1|1;GORASP1|1;FBXO31|1;PANK2|1;FAM172A|1;CBX2|1;KRTAP9-4|1;DOCK7|1;MYLK3|1;SYT2|1;KCTD11|1;DSG4|1;ASXL1|1;C9orf72|1;NPHP4|1;LAMA1|1;FRYL|1;VSIG1|1	99.07649083	1.261651467	0.001710155	0.395865004
GO:0032268	regulation of cellular protein metabolic process	2353	88	ADCYAP1|1;APLNR|1;AKT1|1;BIN1|1;AIRE|1;APLP2|1;AQP1|1;ARNT|1;ZFP36L1|1;C1QBP|1;C3|1;CASP1|1;CBLB|1;CDKN1B|1;RCAN1|1;EIF2S1|1;FGF10|1;GSK3B|1;HSP90AB1|1;ILF3|1;LCK|1;LCN1|1;MDM2|1;MMP9|1;MTCP1|1;MYOC|1;NELL1|1;SERPINI2|1;MAPK8|1;PROX1|1;RALB|1;RPS7|1;CCL22|1;SET|1;SMARCB1|1;SPI1|1;ADAM17|1;TADA2A|1;TGFA|1;THY1|1;TPR|1;EZR|1;XRCC5|1;BAG6|1;RIPK1|1;FADD|1;CCNK|1;EIF2B4|1;S1PR2|1;RAPGEF2|1;RASSF2|1;TELO2|1;FLOT1|1;STUB1|1;TNIP1|1;GIPC1|1;CCNI|1;RNF139|1;RAB3GAP1|1;LIMCH1|1;KLHDC10|1;LARP4B|1;UFL1|1;NIPBL|1;BRMS1|1;RCHY1|1;PHF19|1;AKAP8L|1;UBE2S|1;SENP1|1;SEPSECS|1;ERRFI1|1;DHX29|1;GNL3L|1;YOD1|1;PBK|1;BIRC6|1;PPP4R4|1;GORASP1|1;DDRGK1|1;RBM4B|1;STK40|1;KIRREL2|1;DCUN1D5|1;DOCK7|1;TICAM1|1;UBXN2A|1;C9orf72|1	65.44833884	1.344571941	0.001726826	0.395865004
GO:0048545	response to steroid hormone	372	21	ADCYAP1|1;PARP1|1;AQP1|1;ZFP36L1|1;CAD|1;CTSV|1;CYBA|1;DSG1|1;HNF4G|1;MDM2|1;PGR|1;RARB|1;RORA|1;RXRB|1;NR2E1|1;NCOA2|1;UFL1|1;ERRFI1|1;TRIM68|1;CALCOCO1|1;DDRGK1|1	10.34712369	2.029549528	0.001743897	0.395865004
GO:1901890	positive regulation of cell junction assembly	32	5	MYOC|1;THY1|1;FLOT1|1;WNT4|1;NPHP4|1	0.890075156	5.617503157	0.001759486	0.395865004
GO:1903320	regulation of protein modification by small protein conjugation or removal	205	14	AKT1|1;ARNT|1;HSP90AB1|1;RPS7|1;STUB1|1;TNIP1|1;UFL1|1;RCHY1|1;UBE2S|1;GNL3L|1;GORASP1|1;DCUN1D5|1;TICAM1|1;UBXN2A|1	5.70204397	2.455259916	0.00181259	0.395865004
GO:0006511	ubiquitin-dependent protein catabolic process	556	28	AKT1|1;DDIT3|1;GSK3B|1;HSP90AB1|1;MDM2|1;PSMD11|1;RPS7|1;BAG6|1;HERC2|1;STUB1|1;ANAPC10|1;GIPC1|1;RNF139|1;UFL1|1;RCHY1|1;ANAPC15|1;FBXL4|1;USP21|1;UBE2S|1;SENP1|1;YOD1|1;PBK|1;BIRC6|1;RMND5A|1;DDRGK1|1;GID4|1;FBXO31|1;UBXN2A|1	15.46505584	1.810533391	0.001825011	0.395865004
GO:0050794	regulation of cellular process	8928	276	ACADL|1;ACTN1|1;ADCYAP1|1;PARP1|1;APLNR|1;AKT1|1;BIN1|1;AIRE|1;APLP2|1;AQP1|1;ARNT|1;ATOX1|1;ZFP36L1|1;C1QBP|1;C3|1;CACNA1B|1;CACNB3|1;CASP1|1;CBLB|1;TNFSF8|1;CDK6|1;CDKN1B|1;CETN1|1;CFTR|1;CHD3|1;CHUK|1;CLCN2|1;COL4A2|1;COL4A5|1;CRIP1|1;CRIP2|1;CRP|1;CTSK|1;CTSV|1;CYBA|1;BRINP1|1;DCC|1;DDIT3|1;DEFB1|1;RCAN1|1;DUT|1;PHC1|1;EIF2S1|1;ELAVL2|1;EPOR|1;EPS15|1;ERCC4|1;FGF10|1;FUT8|1;GABRD|1;GBP2|1;GSK3B|1;HIST1H1C|1;HIST1H1A|1;HLA-DRA|1;HNF4G|1;HSP90AB1|1;IL7R|1;IL15RA|1;ILF3|1;KCNA1|1;LCK|1;LCN1|1;LGALS3BP|1;LNPEP|1;MDM2|1;MEF2C|1;MMP9|1;MSR1|1;MTCP1|1;MYOC|1;NELL1|1;NFIX|1;NVL|1;P2RX5|1;PAFAH1B2|1;PARN|1;PCBP1|1;PGR|1;SERPINI2|1;PI4KA|1;PPEF1|1;PPM1B|1;PPP4C|1;PRKCQ|1;MAPK8|1;PROX1|1;RABGGTB|1;RALB|1;RARB|1;RING1|1;BRD2|1;RORA|1;RPS7|1;RXRB|1;SAT1|1;SCN2B|1;CCL22|1;CXCL5|1;SDC2|1;SET|1;SRSF1|1;SMARCB1|1;SOX3|1;SP2|1;SP4|1;SPI1|1;SURF4|1;ADAM17|1;TADA2A|1;TCF20|1;TFF1|1;TGFA|1;THY1|1;NR2E1|1;TMSB4X|1;TPR|1;TRAF5|1;UBTF|1;EZR|1;XRCC5|1;ZNF227|1;SLC30A2|1;BAG6|1;TRRAP|1;ULK1|1;KCNAB2|1;CASK|1;IRS2|1;VAMP4|1;DNAH11|1;RIPK1|1;FADD|1;CCNK|1;EIF2B4|1;MPZL1|1;DOK2|1;PDLIM1|1;VAPA|1;GPR50|1;S1PR2|1;MED20|1;BAG3|1;PDIA4|1;RAPGEF2|1;SETD1A|1;RASSF2|1;SFI1|1;FCHSD2|1;TELO2|1;ARPC4|1;KIF20A|1;ABI2|1;FARP1|1;MPHOSPH10|1;FLOT1|1;STAM2|1;STUB1|1;TNIP1|1;ANAPC10|1;SEC24B|1;NCOA2|1;POSTN|1;GIPC1|1;CCNI|1;DIDO1|1;RNF139|1;RRAS2|1;NLGN4Y|1;RAB3GAP1|1;LIMCH1|1;KLHDC10|1;ERP44|1;POGZ|1;LRCH1|1;LARP4B|1;RRS1|1;OBSL1|1;UFL1|1;NCSTN|1;ZDHHC17|1;CDK20|1;LEMD3|1;ZMYND8|1;PRPF6|1;DNAJB5|1;TXN2|1;NIPBL|1;BRMS1|1;RCHY1|1;ANAPC15|1;AHCTF1|1;PHF19|1;HSPB8|1;AKAP8L|1;USP21|1;SIGLEC8|1;UBE2S|1;SENP1|1;DNMT3L|1;NRBP1|1;BOLA1|1;ZNF691|1;SEPSECS|1;APH1A|1;PLEKHO1|1;SIRT7|1;TRIM33|1;ERRFI1|1;WNT4|1;NLGN3|1;KRT20|1;DHX29|1;GNL3L|1;CC2D1A|1;QRICH1|1;FNBP1L|1;MKS1|1;GID8|1;FANCL|1;TRIM68|1;THAP1|1;RHOT1|1;YOD1|1;CHD7|1;PBK|1;LTB4R2|1;RAD18|1;POGLUT1|1;PCBP4|1;THAP11|1;BIRC6|1;GATAD2B|1;CGN|1;WDFY1|1;CALCOCO1|1;SFMBT2|1;PPP4R4|1;GATAD1|1;RAB40C|1;NIF3L1|1;RINT1|1;GORASP1|1;MEAF6|1;CRTC3|1;DDRGK1|1;FBXO31|1;PANK2|1;THAP7|1;ZBP1|1;VANGL1|1;CD99L2|1;RBM4B|1;STK40|1;FAM172A|1;KIRREL2|1;DCUN1D5|1;CBX2|1;EAF1|1;DOCK7|1;MYLK3|1;CADPS2|1;AHNAK2|1;PTPMT1|1;KLHDC3|1;SYT2|1;ASB6|1;KCTD11|1;DSG4|1;TICAM1|1;NFXL1|1;UBXN2A|1;ASXL1|1;C9orf72|1;NPHP4|1;LAMA1|1	248.3309686	1.111419979	0.001869663	0.395865004
GO:0043269	regulation of ion transport	558	28	ADCYAP1|1;APLNR|1;AKT1|1;BIN1|1;CACNA1B|1;CACNB3|1;CFTR|1;CLCN2|1;CYBA|1;KCNA1|1;KCNA3|1;KCNA4|1;KCNJ4|1;MEF2C|1;MMP9|1;P2RX5|1;SCN2B|1;THY1|1;TMSB4X|1;KCNAB2|1;CASK|1;IRS2|1;RIPK1|1;RAB3GAP1|1;NLGN3|1;CHD7|1;KCNK16|1;SYT2|1	15.52068554	1.804044024	0.001922551	0.395865004
GO:0016239	positive regulation of macroautophagy	64	7	PAFAH1B2|1;RALB|1;ULK1|1;BAG3|1;RAB3GAP1|1;HSPB8|1;C9orf72|1	1.780150313	3.93225221	0.001938531	0.395865004
GO:0071214	cellular response to abiotic stimulus	301	18	PARP1|1;AKT1|1;AQP1|1;ZFP36L1|1;CASP1|1;CRIP1|1;CYBA|1;EIF2S1|1;ERCC4|1;MDM2|1;PPEF1|1;MAPK8|1;XRCC5|1;FADD|1;BAG3|1;NIPBL|1;ERRFI1|1;PBK|1	8.372269439	2.149954696	0.001956365	0.395865004
GO:0104004	cellular response to environmental stimulus	301	18	PARP1|1;AKT1|1;AQP1|1;ZFP36L1|1;CASP1|1;CRIP1|1;CYBA|1;EIF2S1|1;ERCC4|1;MDM2|1;PPEF1|1;MAPK8|1;XRCC5|1;FADD|1;BAG3|1;NIPBL|1;ERRFI1|1;PBK|1	8.372269439	2.149954696	0.001956365	0.395865004
GO:0071887	leukocyte apoptotic process	101	9	AKT1|1;IL7R|1;MEF2C|1;PRKCQ|1;ADAM17|1;IRS2|1;RIPK1|1;FADD|1;RAPGEF2|1	2.809299712	3.203645365	0.00199323	0.395865004
GO:0071157	negative regulation of cell cycle arrest	20	4	FGF10|1;HSP90AB1|1;MDM2|1;CCNK|1	0.556296973	7.19040404	0.00200553	0.395865004
GO:0019941	modification-dependent protein catabolic process	562	28	AKT1|1;DDIT3|1;GSK3B|1;HSP90AB1|1;MDM2|1;PSMD11|1;RPS7|1;BAG6|1;HERC2|1;STUB1|1;ANAPC10|1;GIPC1|1;RNF139|1;UFL1|1;RCHY1|1;ANAPC15|1;FBXL4|1;USP21|1;UBE2S|1;SENP1|1;YOD1|1;PBK|1;BIRC6|1;RMND5A|1;DDRGK1|1;GID4|1;FBXO31|1;UBXN2A|1	15.63194493	1.791203853	0.002131159	0.395865004
GO:1901184	regulation of ERBB signaling pathway	83	8	AKT1|1;CBLB|1;EPS15|1;MMP9|1;ADAM17|1;TGFA|1;STAM2|1;ERRFI1|1	2.308632437	3.465254959	0.002134863	0.395865004
GO:0042177	negative regulation of protein catabolic process	122	10	HSP90AB1|1;NELL1|1;RPS7|1;BAG6|1;GIPC1|1;SF3B3|1;SENP1|1;YOD1|1;PBK|1;DDRGK1|1	3.393411533	2.946886902	0.002143929	0.395865004
GO:0007220	Notch receptor processing	10	3	ADAM17|1;NCSTN|1;APH1A|1	0.278148486	10.78560606	0.002215421	0.395865004
GO:0035973	aggrephagy	10	3	BAG3|1;WDFY3|1;HSPB8|1	0.278148486	10.78560606	0.002215421	0.395865004
GO:0071474	cellular hyperosmotic response	10	3	AQP1|1;XRCC5|1;ERRFI1|1	0.278148486	10.78560606	0.002215421	0.395865004
GO:2000786	positive regulation of autophagosome assembly	10	3	RALB|1;ULK1|1;RAB3GAP1|1	0.278148486	10.78560606	0.002215421	0.395865004
GO:0051972	regulation of telomerase activity	49	6	ERCC4|1;HSP90AB1|1;NVL|1;PARN|1;PRKCQ|1;XRCC5|1	1.362927583	4.402288188	0.002268741	0.395865004
GO:0050976	detection of mechanical stimulus involved in sensory perception of touch	3	2	CACNB3|1;KCNA1|1	0.083444546	23.96801347	0.002272577	0.395865004
GO:0060748	tertiary branching involved in mammary gland duct morphogenesis	3	2	PGR|1;WNT4|1	0.083444546	23.96801347	0.002272577	0.395865004
GO:1905335	regulation of aggrephagy	3	2	BAG3|1;HSPB8|1	0.083444546	23.96801347	0.002272577	0.395865004
GO:1905337	positive regulation of aggrephagy	3	2	BAG3|1;HSPB8|1	0.083444546	23.96801347	0.002272577	0.395865004
GO:2000409	positive regulation of T cell extravasation	3	2	FADD|1;CD99L2|1	0.083444546	23.96801347	0.002272577	0.395865004
GO:0048814	regulation of dendrite morphogenesis	84	8	GSK3B|1;SDC2|1;NR2E1|1;RAPGEF2|1;OBSL1|1;NLGN3|1;GORASP1|1;FBXO31|1	2.336447285	3.424001924	0.00230369	0.395865004
GO:0051973	positive regulation of telomerase activity	34	5	HSP90AB1|1;NVL|1;PARN|1;PRKCQ|1;XRCC5|1	0.945704854	5.287061794	0.002323124	0.395865004
GO:0045861	negative regulation of proteolysis	306	18	AKT1|1;BIN1|1;APLP2|1;AQP1|1;C3|1;HSP90AB1|1;LCN1|1;MDM2|1;MMP9|1;SERPINI2|1;RPS7|1;BAG6|1;GIPC1|1;SENP1|1;YOD1|1;PBK|1;BIRC6|1;DDRGK1|1	8.511343682	2.114824718	0.002340404	0.395865004
GO:0034762	regulation of transmembrane transport	459	24	APLNR|1;AKT1|1;BIN1|1;C3|1;CACNA1B|1;CACNB3|1;CFTR|1;CLCN2|1;CYBA|1;KCNA1|1;KCNA3|1;KCNA4|1;KCNJ4|1;MEF2C|1;MMP9|1;SCN2B|1;THY1|1;TMSB4X|1;KCNAB2|1;IRS2|1;RIPK1|1;NLGN3|1;CHD7|1;KCNK16|1	12.76701552	1.879844194	0.00234668	0.395865004
GO:0046827	positive regulation of protein export from nucleus	21	4	GSK3B|1;MDM2|1;TPR|1;BAG3|1	0.584111821	6.848003848	0.002423634	0.404542827
GO:0071407	cellular response to organic cyclic compound	514	26	ADCYAP1|1;PARP1|1;AKT1|1;AQP1|1;ZFP36L1|1;CDKN1B|1;CFTR|1;CYBA|1;HNF4G|1;HSP90AB1|1;MDM2|1;MEF2C|1;PGR|1;RALB|1;RARB|1;RORA|1;RXRB|1;NR2E1|1;EZR|1;RAPGEF2|1;FLOT1|1;UFL1|1;ERRFI1|1;TRIM68|1;CALCOCO1|1;DDRGK1|1	14.2968322	1.818584679	0.002475453	0.404876035
GO:0048522	positive regulation of cellular process	4719	158	ACTN1|1;ADCYAP1|1;PARP1|1;APLNR|1;AKT1|1;BIN1|1;AIRE|1;AQP1|1;ARNT|1;ZFP36L1|1;C1QBP|1;C3|1;CACNB3|1;CASP1|1;TNFSF8|1;CDK6|1;CDKN1B|1;CFTR|1;CHUK|1;CRIP2|1;CRP|1;CYBA|1;BRINP1|1;DDIT3|1;DEFB1|1;EIF2S1|1;EPOR|1;EPS15|1;ERCC4|1;FGF10|1;GSK3B|1;HIST1H1C|1;HIST1H1A|1;HNF4G|1;HSP90AB1|1;IL7R|1;ILF3|1;KCNA1|1;LCK|1;MDM2|1;MEF2C|1;MMP9|1;MSR1|1;MTCP1|1;MYOC|1;NELL1|1;NFIX|1;NVL|1;P2RX5|1;PAFAH1B2|1;PARN|1;PCBP1|1;PGR|1;PRKCQ|1;MAPK8|1;PROX1|1;RALB|1;RARB|1;RORA|1;RPS7|1;RXRB|1;CCL22|1;CXCL5|1;SRSF1|1;SMARCB1|1;SP4|1;SPI1|1;SURF4|1;ADAM17|1;TADA2A|1;TCF20|1;TGFA|1;THY1|1;NR2E1|1;TMSB4X|1;TPR|1;TRAF5|1;UBTF|1;EZR|1;XRCC5|1;SLC30A2|1;BAG6|1;ULK1|1;CASK|1;IRS2|1;RIPK1|1;FADD|1;CCNK|1;PDLIM1|1;VAPA|1;S1PR2|1;MED20|1;BAG3|1;RAPGEF2|1;RASSF2|1;TELO2|1;ARPC4|1;ABI2|1;FLOT1|1;STUB1|1;TNIP1|1;NCOA2|1;POSTN|1;GIPC1|1;CCNI|1;RNF139|1;RRAS2|1;RAB3GAP1|1;LIMCH1|1;KLHDC10|1;LARP4B|1;OBSL1|1;UFL1|1;ZDHHC17|1;ZMYND8|1;PRPF6|1;NIPBL|1;BRMS1|1;RCHY1|1;PHF19|1;HSPB8|1;AKAP8L|1;USP21|1;UBE2S|1;SENP1|1;DNMT3L|1;ZNF691|1;SIRT7|1;WNT4|1;NLGN3|1;DHX29|1;CC2D1A|1;FNBP1L|1;GID8|1;CHD7|1;RAD18|1;POGLUT1|1;PCBP4|1;BIRC6|1;WDFY1|1;CALCOCO1|1;NIF3L1|1;GORASP1|1;CRTC3|1;DDRGK1|1;FBXO31|1;ZBP1|1;CD99L2|1;DCUN1D5|1;DOCK7|1;MYLK3|1;CADPS2|1;SYT2|1;KCTD11|1;TICAM1|1;ASXL1|1;C9orf72|1;NPHP4|1	131.2582707	1.203733671	0.002508927	0.404876035
GO:0038034	signal transduction in absence of ligand	67	7	AKT1|1;DCC|1;FGF10|1;GSK3B|1;RIPK1|1;FADD|1;BAG3|1	1.863594858	3.756181215	0.002527762	0.404876035
GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	67	7	AKT1|1;DCC|1;FGF10|1;GSK3B|1;RIPK1|1;FADD|1;BAG3|1	1.863594858	3.756181215	0.002527762	0.404876035
GO:0042176	regulation of protein catabolic process	359	20	AKT1|1;CDKN1B|1;GSK3B|1;HSP90AB1|1;MDM2|1;NELL1|1;RPS7|1;EZR|1;BAG6|1;STUB1|1;GIPC1|1;RNF139|1;UFL1|1;SF3B3|1;RCHY1|1;SENP1|1;YOD1|1;PBK|1;DDRGK1|1;UBXN2A|1	9.98553066	2.002898061	0.002592198	0.409332026
GO:0043632	modification-dependent macromolecule catabolic process	570	28	AKT1|1;DDIT3|1;GSK3B|1;HSP90AB1|1;MDM2|1;PSMD11|1;RPS7|1;BAG6|1;HERC2|1;STUB1|1;ANAPC10|1;GIPC1|1;RNF139|1;UFL1|1;RCHY1|1;ANAPC15|1;FBXL4|1;USP21|1;UBE2S|1;SENP1|1;YOD1|1;PBK|1;BIRC6|1;RMND5A|1;DDRGK1|1;GID4|1;FBXO31|1;UBXN2A|1	15.85446372	1.76606415	0.00260721	0.409332026
GO:0009651	response to salt stress	22	4	AQP1|1;ZFP36L1|1;HSP90AB1|1;XRCC5|1	0.61192667	6.536730946	0.002897972	0.450521024
GO:0019079	viral genome replication	107	9	ILF3|1;PCBP1|1;PI4KA|1;PROX1|1;SMARCB1|1;FKBP6|1;CCNK|1;VAPA|1;TNIP1|1	2.976188804	3.024001699	0.002959607	0.454932992
GO:0044090	positive regulation of vacuole organization	11	3	RALB|1;ULK1|1;RAB3GAP1|1	0.305963335	9.805096419	0.002983732	0.454932992
GO:0048869	cellular developmental process	3726	128	ACTN1|1;ADCYAP1|1;PARP1|1;APLNR|1;AKT1|1;BIN1|1;AIRE|1;ARNT|1;ZFP36L1|1;C1QBP|1;CBR1|1;TNFSF8|1;CDK6|1;CDKN1B|1;CFTR|1;CHUK|1;CLCN2|1;COL4A2|1;COL6A1|1;COL8A1|1;CRP|1;CTSK|1;CTSV|1;BRINP1|1;DCC|1;DDIT3|1;DEFB1|1;DSG1|1;FGF10|1;GSK3B|1;HSP90AB1|1;IL7R|1;KCNA1|1;KRT6B|1;KRT9|1;KRT10|1;LCK|1;MDM2|1;MEF2C|1;MMP9|1;MSR1|1;MYOC|1;NELL1|1;ODF1|1;PGR|1;PRELP|1;PRKCQ|1;MAPK8|1;PROX1|1;PSMD11|1;RARB|1;RORA|1;RPS7|1;VPS52|1;SDC2|1;SRSF1|1;SMARCB1|1;SOX3|1;SPI1|1;ADAM17|1;TFF1|1;THY1|1;NR2E1|1;EZR|1;XRCC5|1;BAG6|1;SLC7A5|1;ULK1|1;BFSP2|1;FKBP6|1;KCNAB2|1;IRS2|1;KRT37|1;RIPK1|1;FADD|1;EIF2B4|1;DOK2|1;VAPA|1;S1PR2|1;MED20|1;RAPGEF2|1;SETD1A|1;RASSF2|1;FARP1|1;FLOT1|1;SEC24B|1;POSTN|1;RRAS2|1;RRS1|1;SYNE1|1;OBSL1|1;UFL1|1;ZMYND8|1;NIPBL|1;USP21|1;BZW2|1;SENP1|1;DNMT3L|1;SLC39A3|1;PLEKHO1|1;HOOK1|1;ERRFI1|1;WNT4|1;NLGN3|1;KRT20|1;QRICH1|1;MKS1|1;CHD7|1;DOK4|1;UNC45A|1;NIF3L1|1;GORASP1|1;FBXO31|1;PANK2|1;FAM172A|1;CBX2|1;KRTAP9-4|1;DOCK7|1;MYLK3|1;SYT2|1;KCTD11|1;DSG4|1;ASXL1|1;C9orf72|1;NPHP4|1;LAMA1|1;FRYL|1;VSIG1|1	103.638126	1.235066717	0.00330799	0.495035856
GO:1902275	regulation of chromatin organization	173	12	HIST1H1C|1;HIST1H1A|1;MAPK8|1;SET|1;SMARCB1|1;SPI1|1;TADA2A|1;TPR|1;SETD1A|1;NIPBL|1;PHF19|1;AKAP8L|1	4.811968814	2.493781748	0.003309188	0.495035856
GO:2000401	regulation of lymphocyte migration	53	6	AKT1|1;AIRE|1;ADAM17|1;FADD|1;LRCH1|1;CD99L2|1	1.474186978	4.070040023	0.003393991	0.499157192
GO:0048286	lung alveolus development	37	5	FGF10|1;PGR|1;ERRFI1|1;STK40|1;ASXL1|1	1.029149399	4.858381108	0.003399696	0.499157192
GO:0007565	female pregnancy	174	12	ADCYAP1|1;AKT1|1;C1QBP|1;CAD|1;CTSV|1;DSG1|1;EPOR|1;LNPEP|1;MMP9|1;PGR|1;PSG9|1;WNT4|1	4.839783662	2.479449669	0.00346774	0.501878805
GO:0031668	cellular response to extracellular stimulus	244	15	CACNB3|1;CTSV|1;CYBA|1;EIF2S1|1;MDM2|1;MAPK8|1;RALB|1;ULK1|1;MYH13|1;POSTN|1;TXN2|1;WNT4|1;KRT20|1;WDR45B|1;CADPS2|1	6.786823067	2.210165176	0.003493679	0.501878805
GO:0043122	regulation of I-kappaB kinase/NF-kappaB signaling	221	14	AKT1|1;CASP1|1;CHUK|1;PPM1B|1;RORA|1;TRAF5|1;RIPK1|1;FADD|1;VAPA|1;TNIP1|1;ZDHHC17|1;CC2D1A|1;DDRGK1|1;TICAM1|1	6.147081548	2.277503542	0.003604089	0.501878805
GO:0009896	positive regulation of catabolic process	396	21	AKT1|1;ARNT|1;ZFP36L1|1;CDKN1B|1;GSK3B|1;MDM2|1;PAFAH1B2|1;RALB|1;EZR|1;BAG6|1;ULK1|1;IRS2|1;BAG3|1;STUB1|1;RNF139|1;RAB3GAP1|1;RCHY1|1;HSPB8|1;DDRGK1|1;TICAM1|1;C9orf72|1	11.01468006	1.906546526	0.003658703	0.501878805
GO:0032269	negative regulation of cellular protein metabolic process	926	40	AKT1|1;BIN1|1;APLP2|1;AQP1|1;ZFP36L1|1;C3|1;CBLB|1;CDKN1B|1;EIF2S1|1;GSK3B|1;HSP90AB1|1;ILF3|1;LCN1|1;MDM2|1;MMP9|1;NELL1|1;SERPINI2|1;RPS7|1;SET|1;SMARCB1|1;SPI1|1;THY1|1;TPR|1;EZR|1;BAG6|1;RASSF2|1;TNIP1|1;GIPC1|1;RNF139|1;UFL1|1;SENP1|1;ERRFI1|1;GNL3L|1;YOD1|1;PBK|1;BIRC6|1;PPP4R4|1;DDRGK1|1;KIRREL2|1;C9orf72|1	25.75654983	1.553003032	0.003697632	0.501878805
GO:0051704	multi-organism process	2127	79	ADCYAP1|1;AKT1|1;BIN1|1;AQP1|1;C1QBP|1;C3|1;CAD|1;CASP1|1;TNFSF8|1;CDK6|1;CFTR|1;CHUK|1;CRP|1;CTSV|1;CYBA|1;BRINP1|1;DEFB1|1;DSG1|1;EPOR|1;EPS15|1;FGF10|1;HIST1H2BD|1;HIST1H1A|1;CFH|1;HLA-DRA|1;HSP90AB1|1;ILF3|1;KRT9|1;LCK|1;LNPEP|1;MDM2|1;MEF2C|1;MMP9|1;ODF1|1;PAFAH1B2|1;PARN|1;PCBP1|1;PGR|1;PI4KA|1;PPM1B|1;MAPK8|1;PROX1|1;PSG9|1;BRD2|1;CCL22|1;CXCL5|1;SET|1;SMARCB1|1;ADAM17|1;NR2E1|1;TPR|1;XRCC5|1;BAG6|1;ULK1|1;FKBP6|1;RIPK1|1;FADD|1;CCNK|1;HERC2|1;VAPA|1;TBKBP1|1;ABI2|1;TNIP1|1;CCNI|1;NLGN4Y|1;SYNE1|1;NUP188|1;DNMT3L|1;HOOK1|1;EIF3L|1;NUP54|1;WNT4|1;NLGN3|1;FANCL|1;CHD7|1;CRTC3|1;PANK2|1;RNASE7|1;TICAM1|1	59.16218304	1.335312457	0.003748596	0.501878805
GO:0009894	regulation of catabolic process	840	37	AKT1|1;ARNT|1;ZFP36L1|1;CDKN1B|1;ERCC4|1;GSK3B|1;HSP90AB1|1;MDM2|1;NELL1|1;PAFAH1B2|1;PARN|1;MAPK8|1;RALB|1;RPS7|1;SET|1;EZR|1;BAG6|1;ULK1|1;IRS2|1;BAG3|1;STUB1|1;GIPC1|1;RNF139|1;RAB3GAP1|1;UFL1|1;SF3B3|1;RCHY1|1;HSPB8|1;SENP1|1;YOD1|1;PBK|1;PCBP4|1;CRTC3|1;DDRGK1|1;TICAM1|1;UBXN2A|1;C9orf72|1	23.36447285	1.58360089	0.003782605	0.501878805
GO:0002693	positive regulation of cellular extravasation	12	3	THY1|1;FADD|1;CD99L2|1	0.333778184	8.988005051	0.003896836	0.501878805
GO:0060712	spongiotrophoblast layer development	12	3	AKT1|1;ZFP36L1|1;BIRC6|1	0.333778184	8.988005051	0.003896836	0.501878805
GO:1903025	regulation of RNA polymerase II regulatory region sequence-specific DNA binding	12	3	DDIT3|1;TMSB4X|1;DDRGK1|1	0.333778184	8.988005051	0.003896836	0.501878805
GO:0009408	response to heat	133	10	AKT1|1;CETN1|1;EIF2S1|1;GSK3B|1;HSP90AB1|1;TPR|1;EIF2B4|1;BAG3|1;STUB1|1;HSPB8|1	3.699374868	2.703159414	0.004014434	0.501878805
